ID_Processo;Data_Registro;Data_Desembaraco;Importador;Exportador;NCM;Descricao_Mercadoria;Pais_Origem;Modal_Transporte;Porto_Entrada;Valor_Mercadoria_USD;Valor_Frete_USD;Valor_Seguro_USD;Taxa_Cambio;Valor_Aduaneiro_BRL;II_Valor_BRL;IPI_Valor_BRL;PIS_Valor_BRL;COFINS_Valor_BRL;Canal_Parametrizacao
202409500;2025-05-06;2025-05-22;Dias S/A;Campos Exporters;62044200;Vestidos de algodão;Índia;Rodoviário;Porto de Itajaí (SC);81213.47;5632.47;1478.54;4.8277;426404.09;50040.11;36219.10;8954.49;41147.99;Verde
202409501;2025-07-21;2025-07-28;Almeida;Alves Exporters;39269090;Outras obras de plástico;Itália;Aéreo;Porto de Santos (SP);108252.23;5417.45;878.49;5.2459;600908.25;105441.77;50013.36;12619.07;57987.65;Verde
202409502;2024-02-14;2024-03-04;Andrade;Siqueira Exporters;84713019;Outros computadores portáteis (laptops);Índia;Aéreo;Porto de Santos (SP);80160.16;4708.32;1052.40;5.1546;442887.77;68324.56;37996.75;9300.64;42738.67;Verde
202409503;2025-08-14;2025-08-28;Andrade Vasconcelos Ltda.;Freitas Exporters;85171231;Celulares smartphones;Argentina;Rodoviário;Porto de Itajaí (SC);11293.43;777.16;66.03;4.8699;59104.13;9835.64;5304.09;1241.19;5703.55;Verde
202409504;2024-07-07;2024-07-12;Pastor S/A;Pires Exporters;90189099;Outros instrumentos e aparelhos para medicina;México;Aéreo;Fronteira de Foz do Iguaçu (PR);9139.37;1123.61;90.91;5.1388;53206.57;5761.60;3585.51;1117.34;5134.43;Verde
202409505;2025-04-19;2025-05-03;Moura;Borges Ferreira Ltda. Exporters;87089990;Outras partes e acessórios para veículos;Alemanha;Aéreo;Porto de Santos (SP);91017.28;7771.77;1570.97;4.8571;487458.65;79454.32;36919.58;10236.63;47039.76;Verde
202409506;2024-03-28;2024-04-07;Azevedo S/A;Lopes Câmara S.A. Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Coreia do Sul;Rodoviário;Aeroporto de Guarulhos (SP);118162.74;11349.60;2055.80;5.0826;668708.23;74700.14;40570.17;14042.87;64530.34;Verde
202409507;2025-08-26;2025-09-02;Ramos Costela e Filhos;Azevedo e Filhos Exporters;30049099;Outros medicamentos;Estados Unidos;Marítimo;Aeroporto de Guarulhos (SP);828.79;92.46;12.45;5.0985;4760.47;780.94;260.78;99.97;459.39;Vermelho
202409508;2023-10-19;2023-10-22;Mendes;Gonçalves S.A. Exporters;90189099;Outros instrumentos e aparelhos para medicina;Argentina;Rodoviário;Porto de Santos (SP);86091.24;7926.43;586.56;4.9415;467486.80;58960.51;33429.86;9817.22;45112.48;Verde
202409509;2025-01-27;2025-02-11;Porto S.A.;Novais Exporters;30049099;Outros medicamentos;Índia;Rodoviário;Fronteira de Foz do Iguaçu (PR);145826.57;17273.73;1317.87;4.9041;806323.15;97168.01;94044.95;16932.79;77810.18;Verde
202409510;2025-09-10;2025-09-23;Casa Grande Vieira S/A;Pastor Exporters;39269090;Outras obras de plástico;Índia;Rodoviário;Porto de Santos (SP);142087.93;17127.87;2404.19;5.0643;818492.12;107772.18;66740.97;17188.33;78984.49;Verde
202409511;2025-06-29;2025-07-04;Leão;Nascimento Exporters;39269090;Outras obras de plástico;Índia;Rodoviário;Aeroporto de Guarulhos (SP);45450.36;3265.13;668.58;5.0115;247488.27;32777.20;24348.20;5197.25;23882.62;Verde
202409512;2024-11-04;2024-11-20;Alves Ltda.;Vieira Ferreira - EI Exporters;30049099;Outros medicamentos;Itália;Marítimo;Porto de Paranaguá (PR);87761.56;6307.72;482.49;5.0203;474678.25;60378.90;48450.46;9968.24;45806.45;Verde
202409513;2024-07-10;2024-07-29;Silva;Brito Exporters;62044200;Vestidos de algodão;Itália;Marítimo;Porto de Santos (SP);24680.92;1807.71;418.64;5.2043;140033.51;24594.10;16161.48;2940.70;13513.23;Verde
202409514;2024-10-07;2024-10-10;Borges S/A;Fernandes Exporters;84713019;Outros computadores portáteis (laptops);Argentina;Aéreo;Aeroporto do Galeão (RJ);23755.35;3106.53;392.49;5.2298;142534.90;23870.02;8354.15;2993.23;13754.62;Verde
202409515;2024-05-07;2024-05-22;Mendes;Moraes - ME Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Índia;Rodoviário;Porto de Santos (SP);103860.13;8834.06;1712.12;5.4903;628124.96;68390.33;48343.36;13190.62;60614.06;Verde
202409516;2024-07-13;2024-07-22;Cardoso;Almeida Exporters;87089990;Outras partes e acessórios para veículos;Argentina;Rodoviário;Aeroporto do Galeão (RJ);129932.01;9982.37;2445.92;5.0552;719659.79;78371.25;68141.08;15112.86;69447.17;Verde
202409517;2025-07-07;2025-07-17;Vargas - ME;Brito - EI Exporters;84713019;Outros computadores portáteis (laptops);Estados Unidos;Marítimo;Aeroporto do Galeão (RJ);18055.38;2535.79;317.78;5.2134;109006.72;16646.29;11030.36;2289.14;10519.15;Verde
202409518;2024-12-04;2024-12-19;Barbosa S/A;Azevedo Exporters;39269090;Outras obras de plástico;México;Marítimo;Porto de Itajaí (SC);33834.23;3092.15;594.17;5.2946;198656.30;34874.15;11980.04;4171.78;19170.33;Verde
202409519;2025-03-27;2025-04-14;Rocha;Barbosa Brito S/A Exporters;87089990;Outras partes e acessórios para veículos;Alemanha;Aéreo;Porto de Itajaí (SC);26408.55;3657.29;154.54;5.2472;158572.38;22540.55;7995.11;3330.02;15302.23;Verde
202409520;2025-03-12;2025-03-30;Silveira;Sá Exporters;30049099;Outros medicamentos;Alemanha;Rodoviário;Porto de Itajaí (SC);37653.15;4751.23;409.69;4.9422;211595.70;33795.69;18354.96;4443.51;20418.98;Verde
202409521;2025-05-25;2025-05-29;da Rosa Pastor S/A;Sampaio - EI Exporters;90189099;Outros instrumentos e aparelhos para medicina;China;Marítimo;Porto de Itajaí (SC);25267.24;2933.78;261.43;4.8836;138999.22;22991.46;11822.19;2918.98;13413.42;Verde
202409522;2024-03-28;2024-04-01;Mendes - ME;Cavalcanti Exporters;85171231;Celulares smartphones;Índia;Aéreo;Porto de Itajaí (SC);34350.21;2263.17;425.71;5.2687;195147.85;29669.07;16155.60;4098.10;18831.77;Verde
202409523;2024-09-24;2024-10-11;Porto S.A.;Martins Abreu S.A. Exporters;39269090;Outras obras de plástico;Argentina;Aéreo;Aeroporto de Guarulhos (SP);126191.02;13487.80;825.37;5.4627;767532.24;118564.45;86825.13;16118.18;74066.86;Vermelho
202409524;2025-04-16;2025-04-26;Andrade S/A;da Luz Exporters;85171231;Celulares smartphones;Estados Unidos;Aéreo;Porto de Santos (SP);134802.17;10671.38;2536.18;5.2690;779863.27;127455.79;75259.39;16377.13;75256.81;Verde
202409525;2023-10-23;2023-10-29;Jesus;Gomes da Cruz e Filhos Exporters;39269090;Outras obras de plástico;Itália;Aéreo;Porto de Itajaí (SC);117628.51;15563.21;2248.54;5.3855;729413.52;116391.22;75575.53;15317.68;70388.40;Verde
202409526;2024-07-19;2024-07-27;Rios;Vasconcelos Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Argentina;Marítimo;Fronteira de Foz do Iguaçu (PR);113343.04;9434.75;875.61;5.1882;641538.57;68675.33;58443.72;13472.31;61908.47;Verde
202409527;2024-09-22;2024-10-10;Nogueira Brito - ME;Marques e Filhos Exporters;85171231;Celulares smartphones;Itália;Rodoviário;Porto de Santos (SP);120917.51;9375.29;928.99;5.3438;701223.00;121017.59;44208.87;14725.68;67668.02;Verde
202409528;2025-06-11;2025-07-01;Marques;Oliveira Dias - EI Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Índia;Rodoviário;Porto de Itajaí (SC);52384.12;5080.28;281.70;4.9053;283261.94;38522.98;31888.97;5948.50;27334.78;Verde
202409529;2025-09-11;2025-09-16;Nascimento Caldeira Ltda.;Gomes da Mota e Filhos Exporters;90189099;Outros instrumentos e aparelhos para medicina;China;Rodoviário;Aeroporto de Guarulhos (SP);112284.53;5651.84;1905.07;5.4004;647191.71;112681.36;46963.17;13591.03;62454.00;Amarelo
202409530;2025-09-18;2025-10-05;Porto;Fogaça S/A Exporters;90189099;Outros instrumentos e aparelhos para medicina;China;Marítimo;Aeroporto do Galeão (RJ);145039.24;11296.68;1138.49;4.8298;760569.91;119148.12;46258.63;15971.97;73395.00;Verde
202409531;2024-04-16;2024-04-21;Cassiano;Albuquerque - EI Exporters;39269090;Outras obras de plástico;China;Rodoviário;Porto de Itajaí (SC);142978.72;8729.47;1417.76;5.1039;781539.54;132562.08;82032.23;16412.33;75418.57;Verde
202409532;2023-10-06;2023-10-23;Monteiro Pereira S.A.;Porto Exporters;62044200;Vestidos de algodão;Coreia do Sul;Rodoviário;Aeroporto de Guarulhos (SP);6246.98;500.71;77.41;5.1022;34823.03;4948.16;2068.46;731.28;3360.42;Verde
202409533;2024-05-15;2024-05-28;Pimenta e Filhos;Vargas Exporters;39269090;Outras obras de plástico;Índia;Aéreo;Porto de Itajaí (SC);40174.55;3965.16;620.86;4.8339;216368.12;22803.59;19607.60;4543.73;20879.52;Verde
202409534;2024-07-15;2024-07-22;Siqueira;Cunha Ltda. Exporters;30049099;Outros medicamentos;Coreia do Sul;Marítimo;Porto de Itajaí (SC);15882.66;1664.18;192.73;5.4517;96710.81;9700.05;5969.14;2030.93;9332.59;Verde
202409535;2024-07-03;2024-07-16;Silva;Cavalcanti Exporters;85171231;Celulares smartphones;China;Aéreo;Fronteira de Foz do Iguaçu (PR);15583.22;1360.71;156.53;5.4021;92378.39;15629.53;6862.18;1939.95;8914.52;Verde
202409536;2025-06-19;2025-06-22;Duarte;Ramos Montenegro S/A Exporters;84713019;Outros computadores portáteis (laptops);Argentina;Aéreo;Porto de Paranaguá (PR);70128.48;7393.88;610.90;5.3397;417208.17;46783.19;42067.81;8761.37;40260.59;Verde
202409537;2024-06-29;2024-07-18;Araújo - ME;Garcia Nascimento Ltda. Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Alemanha;Marítimo;Fronteira de Foz do Iguaçu (PR);138935.12;17647.15;2453.33;4.8724;774885.06;113408.06;67001.78;16272.59;74776.41;Amarelo
202409538;2024-10-22;2024-10-24;da Cruz;Sampaio - EI Exporters;39269090;Outras obras de plástico;Argentina;Rodoviário;Porto de Paranaguá (PR);61114.31;8346.73;413.31;5.3518;373953.55;40214.14;29572.16;7853.02;36086.52;Verde
202409539;2024-05-10;2024-05-21;da Cruz;Vasconcelos - ME Exporters;85171231;Celulares smartphones;Argentina;Rodoviário;Porto de Santos (SP);11062.86;949.48;150.76;4.8480;58966.71;9839.80;5732.15;1238.30;5690.29;Verde
202409540;2025-01-12;2025-01-29;Monteiro;Moraes Exporters;30049099;Outros medicamentos;Argentina;Marítimo;Aeroporto do Galeão (RJ);57475.48;5771.02;967.54;5.2939;339942.71;57596.33;30953.63;7138.80;32804.47;Verde
202409541;2025-03-26;2025-03-28;Freitas Cassiano - ME;Vasconcelos S/A Exporters;90189099;Outros instrumentos e aparelhos para medicina;Coreia do Sul;Marítimo;Porto de Santos (SP);7243.90;826.59;37.40;5.3974;43761.53;5174.02;4060.09;918.99;4222.99;Verde
202409542;2024-02-01;2024-02-18;da Paz Ltda.;Teixeira Ltda. Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Japão;Marítimo;Porto de Itajaí (SC);95004.24;10768.08;1502.94;4.8332;518482.79;69906.33;62140.24;10888.14;50033.59;Verde
202409543;2025-01-30;2025-02-14;Macedo;Guerra Exporters;84713019;Outros computadores portáteis (laptops);México;Aéreo;Fronteira de Foz do Iguaçu (PR);37640.26;5601.91;432.03;5.0871;222175.02;23209.64;18352.87;4665.68;21439.89;Amarelo
202409544;2024-04-14;2024-04-23;Rezende;Duarte Exporters;87089990;Outras partes e acessórios para veículos;China;Marítimo;Aeroporto do Galeão (RJ);104374.93;8899.52;1563.95;4.9551;569035.76;81850.43;57689.07;11949.75;54911.95;Amarelo
202409545;2024-12-07;2024-12-27;Cirino;Machado Exporters;39269090;Outras obras de plástico;Estados Unidos;Rodoviário;Aeroporto do Galeão (RJ);60478.24;7679.93;746.98;4.8740;335843.70;53567.44;18453.36;7052.72;32408.92;Vermelho
202409546;2025-09-16;2025-09-26;Carvalho;Lima Sampaio e Filhos Exporters;85171231;Celulares smartphones;Índia;Marítimo;Porto de Paranaguá (PR);124347.31;10984.38;2155.52;4.9967;686982.34;100143.88;35809.80;14426.63;66293.80;Verde
202409547;2023-12-10;2023-12-13;Alves Correia S.A.;Mendes Siqueira - EI Exporters;30049099;Outros medicamentos;Argentina;Aéreo;Aeroporto de Guarulhos (SP);61236.40;8578.67;489.34;5.0327;353821.00;58572.72;35069.23;7430.24;34143.73;Verde
202409548;2025-07-16;2025-07-18;Moraes;Rocha Sousa S.A. Exporters;84713019;Outros computadores portáteis (laptops);Índia;Aéreo;Aeroporto do Galeão (RJ);16487.59;2341.66;184.47;5.1014;96996.59;10960.25;7873.87;2036.93;9360.17;Verde
202409549;2024-01-05;2024-01-08;Cavalcante;Pinto da Luz - EI Exporters;84713019;Outros computadores portáteis (laptops);Argentina;Aéreo;Porto de Paranaguá (PR);144331.95;20780.59;2804.53;5.4264;911185.19;100960.53;108063.70;19134.89;87929.37;Verde
202409550;2024-06-23;2024-07-09;Andrade;da Mota Exporters;30049099;Outros medicamentos;Japão;Marítimo;Porto de Paranaguá (PR);93481.83;10032.80;1087.24;5.1777;541597.10;90290.82;59387.05;11373.54;52264.12;Amarelo
202409551;2024-05-17;2024-06-05;Vieira S.A.;Ramos Exporters;84713019;Outros computadores portáteis (laptops);Japão;Aéreo;Aeroporto de Guarulhos (SP);132943.35;19891.72;1645.67;4.8695;752243.96;95962.42;51189.36;15797.12;72591.54;Verde
202409552;2024-09-20;2024-09-29;Moura;Aragão Exporters;87089990;Outras partes e acessórios para veículos;Estados Unidos;Marítimo;Fronteira de Foz do Iguaçu (PR);81118.81;6698.45;908.10;5.2804;468505.39;58716.86;43551.88;9838.61;45210.77;Verde
202409553;2024-01-24;2024-02-01;da Mota e Filhos;da Rocha Exporters;39269090;Outras obras de plástico;Japão;Marítimo;Fronteira de Foz do Iguaçu (PR);9246.99;971.03;70.88;5.3387;54929.35;9727.57;3674.92;1153.52;5300.68;Verde
202409554;2024-06-06;2024-06-15;Camargo S/A;Almeida Exporters;84713019;Outros computadores portáteis (laptops);Estados Unidos;Marítimo;Aeroporto do Galeão (RJ);73388.27;9235.85;554.23;5.3122;441860.03;51854.35;37895.75;9279.06;42639.49;Verde
202409555;2025-05-26;2025-06-07;Costa Viana S/A;Pastor S/A Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Coreia do Sul;Marítimo;Fronteira de Foz do Iguaçu (PR);90332.89;7720.45;1075.09;5.0762;503195.74;88608.74;25736.80;10567.11;48558.39;Verde
202409556;2024-06-22;2024-07-05;Guerra;Vasconcelos Brito S/A Exporters;62044200;Vestidos de algodão;Itália;Aéreo;Aeroporto do Galeão (RJ);81243.98;6626.11;869.91;5.0275;446140.35;52218.28;33923.61;9368.95;43052.54;Amarelo
202409557;2023-12-12;2023-12-14;Ribeiro Fogaça e Filhos;Rocha Rodrigues S/A Exporters;39269090;Outras obras de plástico;Alemanha;Marítimo;Aeroporto de Guarulhos (SP);131185.66;7702.09;1859.49;4.8312;679978.07;115077.14;48631.52;14279.54;65617.88;Verde
202409558;2023-11-17;2023-11-26;Pimenta;Ribeiro Exporters;90189099;Outros instrumentos e aparelhos para medicina;Japão;Marítimo;Aeroporto do Galeão (RJ);59426.95;5504.74;420.32;5.2677;344254.78;53745.05;33112.84;7229.35;33220.59;Verde
202409559;2025-03-19;2025-03-23;Câmara - EI;da Luz Mendes S/A Exporters;62044200;Vestidos de algodão;Argentina;Rodoviário;Aeroporto do Galeão (RJ);147089.79;16934.17;1338.99;4.8908;808757.12;129070.97;67715.73;16983.90;78045.06;Verde
202409560;2024-06-12;2024-06-25;Caldeira S.A.;Castro Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;México;Aéreo;Porto de Itajaí (SC);29193.43;2258.74;216.83;5.1607;163434.21;27577.10;18296.53;3432.12;15771.40;Verde
202409561;2024-05-17;2024-06-01;Alves e Filhos;da Rosa Exporters;85171231;Celulares smartphones;Itália;Marítimo;Porto de Santos (SP);58340.15;8095.87;861.53;4.9691;334408.26;41619.42;34821.08;7022.57;32270.40;Verde
202409562;2025-07-03;2025-07-17;da Rocha;Garcia Ltda. Exporters;85171231;Celulares smartphones;Argentina;Aéreo;Porto de Santos (SP);129492.82;15156.89;2503.26;5.4653;804235.13;121323.80;87249.93;16888.94;77608.69;Verde
202409563;2024-11-15;2024-11-22;Porto;Machado Borges - EI Exporters;90189099;Outros instrumentos e aparelhos para medicina;Estados Unidos;Marítimo;Porto de Santos (SP);43676.91;4317.30;712.44;5.0649;246694.31;41107.66;19622.30;5180.58;23806.00;Verde
202409564;2024-02-05;2024-02-24;da Mota Ltda.;Moreira Macedo e Filhos Exporters;39269090;Outras obras de plástico;China;Marítimo;Fronteira de Foz do Iguaçu (PR);927.18;94.80;12.69;5.4379;5626.43;632.32;541.15;118.16;542.95;Verde
202409565;2024-11-09;2024-11-21;da Conceição;Garcia Fernandes Ltda. Exporters;90189099;Outros instrumentos e aparelhos para medicina;Alemanha;Marítimo;Aeroporto do Galeão (RJ);79794.52;8595.21;1243.36;5.0415;451885.22;66518.67;47326.78;9489.59;43606.92;Verde
202409566;2025-09-11;2025-09-16;Nascimento;Azevedo Gonçalves - EI Exporters;87089990;Outras partes e acessórios para veículos;Argentina;Aéreo;Aeroporto do Galeão (RJ);55176.99;2881.19;535.97;5.1487;301683.70;36332.15;23308.31;6335.36;29112.48;Verde
202409567;2024-01-18;2024-01-30;Machado;Campos Exporters;39269090;Outras obras de plástico;Alemanha;Rodoviário;Porto de Santos (SP);137284.90;8599.38;2167.18;5.1005;755136.47;90521.55;47048.44;15857.87;72870.67;Amarelo
202409568;2024-07-05;2024-07-10;Pastor Teixeira - EI;Sales e Filhos Exporters;30049099;Outros medicamentos;México;Marítimo;Porto de Paranaguá (PR);134244.14;12471.93;813.63;5.2746;778160.16;79584.02;50548.07;16341.36;75092.46;Verde
202409569;2024-09-26;2024-10-16;Oliveira;Viana Exporters;62044200;Vestidos de algodão;Coreia do Sul;Aéreo;Porto de Santos (SP);136210.56;18127.64;1601.79;4.9729;775473.98;105730.86;79864.95;16284.95;74833.24;Verde
202409570;2024-11-29;2024-12-05;Sampaio;Aparecida Ltda. Exporters;39269090;Outras obras de plástico;Argentina;Aéreo;Porto de Paranaguá (PR);53842.40;4780.37;831.91;5.3315;316982.63;33624.77;28183.66;6656.64;30588.82;Verde
202409571;2023-10-19;2023-11-07;Vieira Viana Ltda.;da Cruz S.A. Exporters;62044200;Vestidos de algodão;Itália;Aéreo;Aeroporto do Galeão (RJ);142085.72;21300.31;2183.01;5.4321;899387.58;106727.62;97383.45;18887.14;86790.90;Verde
202409572;2024-09-10;2024-09-20;Pacheco;Mendonça e Filhos Exporters;84713019;Outros computadores portáteis (laptops);México;Rodoviário;Porto de Itajaí (SC);40496.91;5892.07;459.41;5.4910;257244.51;39763.00;13441.42;5402.13;24824.10;Verde
202409573;2025-07-08;2025-07-11;Mendonça Rocha - EI;Souza Exporters;90189099;Outros instrumentos e aparelhos para medicina;Itália;Marítimo;Fronteira de Foz do Iguaçu (PR);105040.74;7562.67;1847.20;5.3669;614244.98;81440.10;38756.34;12899.14;59274.64;Verde
202409574;2023-11-13;2023-11-23;Moraes;Siqueira da Mata e Filhos Exporters;62044200;Vestidos de algodão;China;Rodoviário;Aeroporto de Guarulhos (SP);21333.65;1323.59;161.16;5.2223;119164.53;17267.53;8902.59;2502.46;11499.38;Verde
202409575;2024-11-05;2024-11-20;Pimenta;Camargo Martins Ltda. Exporters;85171231;Celulares smartphones;Estados Unidos;Rodoviário;Aeroporto de Guarulhos (SP);75930.57;5548.86;1496.90;5.0189;416449.90;45257.58;34441.58;8745.45;40187.42;Verde
202409576;2024-11-18;2024-12-01;Campos;Cunha Exporters;87089990;Outras partes e acessórios para veículos;Itália;Aéreo;Porto de Santos (SP);87108.32;6372.17;1258.92;5.4302;514453.94;74753.52;40733.45;10803.53;49644.81;Verde
202409577;2025-01-20;2025-01-30;Moura;Albuquerque Souza Ltda. Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Estados Unidos;Aéreo;Aeroporto de Guarulhos (SP);95697.74;5182.71;1641.59;5.0017;512784.49;79408.57;50904.31;10768.47;49483.70;Verde
202409578;2024-05-17;2024-05-31;Lima Cunha Ltda.;Pimenta e Filhos Exporters;84713019;Outros computadores portáteis (laptops);Estados Unidos;Marítimo;Aeroporto do Galeão (RJ);48889.11;4897.07;812.77;5.0696;276794.84;30309.24;25188.28;5812.69;26710.70;Verde
202409579;2024-02-14;2024-02-22;Albuquerque;Mendonça - ME Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Japão;Aéreo;Fronteira de Foz do Iguaçu (PR);96087.33;8698.37;1661.33;5.4265;577634.81;82770.92;34666.02;12130.33;55741.76;Verde
202409580;2025-04-24;2025-05-05;Cavalcante;Câmara Exporters;30049099;Outros medicamentos;Argentina;Marítimo;Aeroporto de Guarulhos (SP);5898.81;578.78;94.58;4.8200;31677.86;4950.04;3613.18;665.24;3056.91;Amarelo
202409581;2024-04-07;2024-04-22;Caldeira S/A;da Mota Vieira S.A. Exporters;30049099;Outros medicamentos;Estados Unidos;Rodoviário;Porto de Paranaguá (PR);49240.68;6755.26;455.60;5.3309;300937.51;43310.03;26584.05;6319.69;29040.47;Verde
202409582;2024-02-08;2024-02-15;Pacheco;Pimenta Pastor - EI Exporters;84713019;Outros computadores portáteis (laptops);Itália;Rodoviário;Porto de Itajaí (SC);32172.93;2042.83;337.16;5.2914;182833.32;28487.20;11614.35;3839.50;17643.42;Verde
202409583;2024-10-06;2024-10-10;da Cunha - EI;Aragão Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Índia;Rodoviário;Aeroporto de Guarulhos (SP);19102.77;1730.17;379.85;5.4389;115374.24;20090.26;8301.59;2422.86;11133.61;Verde
